"","status","p_value","morans_test_statistic","morans_I","gene_short_name","q_value"
"9030204H09Rik","OK",0,71.0510430588002,0.172298101269663,"9030204H09Rik",0
"Ndufa8","OK",0,77.0320256396061,0.186892157499896,"Ndufa8",0
"Gm13431","OK",0,78.2815741748145,0.189798121105975,"Gm13431",0
"Ptgs1","OK",0,149.042804742448,0.361711257991903,"Ptgs1",0
"Strbp","OK",0,46.3822165365902,0.11252165657423,"Strbp",0
"Nek6","OK",0,40.187463572604,0.0974426947208058,"Nek6",0
"Psmb7","OK",0,61.6885088241495,0.149668631595097,"Psmb7",0
"Rpl35","OK",0,253.650819785764,0.615022137527495,"Rpl35",0
"Arpc5l","OK",0,71.8329468419891,0.17429415522126,"Arpc5l",0
"Kynu","OK",0,38.7813094422475,0.092475874073698,"Kynu",0
"Arhgap15","OK",0,67.8259241554018,0.164573276930078,"Arhgap15",0
"Zeb2","OK",0,104.979912894412,0.254740800970506,"Zeb2",0
"Zeb2os","OK",0,64.331382105177,0.156076717541522,"Zeb2os",0
"Rnd3","OK",0,164.428967595464,0.395370398178667,"Rnd3",0
"Rif1","OK",0,72.4454577439876,0.175785638971325,"Rif1",0
"Prpf40a","OK",0,50.4148246239385,0.122293197102832,"Prpf40a",0
"Arl6ip6","OK",0,40.1118955559065,0.0973007991686811,"Arl6ip6",0
"Cytip","OK",0,41.6486557631503,0.101027027213572,"Cytip",0
"Tanc1","OK",0,47.5316003947142,0.115295081839596,"Tanc1",0
"Cd302","OK",0,67.8126466039811,0.164478802177516,"Cd302",0
"Ly75","OK",0,110.893728770454,0.26877643474738,"Ly75",0
"Rbms1","OK",0,55.3952480285083,0.134399115002604,"Rbms1",0
"Psmd14","OK",0,73.5960018447884,0.178575883818155,"Psmd14",0
"Dpp4","OK",0,66.1071172141902,0.160372845804049,"Dpp4",0
"Gca","OK",0,107.905616758116,0.261722978872743,"Gca",0
"Cers6","OK",0,110.934576139219,0.269184526876031,"Cers6",0
"Spc25","OK",0,199.95147029566,0.485279717930258,"Spc25",0
"Dhrs9","OK",0,69.7775593426575,0.167325002573767,"Dhrs9",0
"Ppig","OK",0,64.7184809670952,0.157012325451398,"Ppig",0
"Ssb","OK",0,91.5500690891226,0.222091773166051,"Ssb",0
"Gorasp2","OK",0,66.8710680744104,0.162256863638402,"Gorasp2",0
"Tlk1","OK",0,39.6436907429737,0.0961643608946405,"Tlk1",0
"Slc25a12","OK",0,55.6017821756039,0.134897732272077,"Slc25a12",0
"Hat1","OK",0,137.883803827628,0.334632358838557,"Hat1",0
"Itga6","OK",0,140.953063783117,0.342082671642263,"Itga6",0
"Pdk1","OK",0,46.1486252433248,0.111952146324509,"Pdk1",0
"Cdca7","OK",0,138.626749592478,0.336428168870693,"Cdca7",0
"Ola1","OK",0,81.0185256421146,0.196588019615566,"Ola1",0
"Scrn3","OK",0,72.6747532369353,0.176304873605908,"Scrn3",0
"Atp5g3","OK",0,121.922752076306,0.295830183106983,"Atp5g3",0
"Mtx2","OK",0,59.782398217966,0.145048615474002,"Mtx2",0
"Hnrnpa3","OK",0,93.5132289305805,0.226836899507941,"Hnrnpa3",0
"Nfe2l2","OK",0,52.6182571785864,0.127658408123635,"Nfe2l2",0
"Agps","OK",0,66.1068028137438,0.160399575482823,"Agps",0
"Ube2e3","OK",0,56.575297491922,0.13726049920722,"Ube2e3",0
"Itga4","OK",0,82.1642815705726,0.199373897824014,"Itga4",0
"Pde1a","OK",0,39.8879278377152,0.0773288368006633,"Pde1a",0
"Dnajc10","OK",0,49.7330049330392,0.120654810837608,"Dnajc10",0
"Nckap1","OK",0,77.6492766130721,0.188387176969077,"Nckap1",0
"Nup35","OK",0,59.3621787981396,0.144024836241208,"Nup35",0
"Zc3h15","OK",0,49.2709333301376,0.119527355313528,"Zc3h15",0
"Tfpi","OK",0,39.3587615185324,0.0954714159369441,"Tfpi",0
"Selenoh","OK",0,188.559288625678,0.457626916310828,"Selenoh",0
"Ypel4","OK",0,41.8168954854059,0.0991500649951948,"Ypel4",0
"Serping1","OK",0,63.8351683633546,0.140679548733331,"Serping1",0
"Ube2l6","OK",0,49.543964759269,0.120188316962046,"Ube2l6",0
"Timm10","OK",0,72.4424942092257,0.175779956618183,"Timm10",0
"Slc43a1","OK",0,69.1590045424494,0.167802153762322,"Slc43a1",0
"Slc43a3","OK",0,100.363385096266,0.243555749916934,"Slc43a3",0
"Prg2","OK",0,182.277861941145,0.441540316944516,"Prg2",0
"Prg3","OK",0,197.336817326992,0.477973760469119,"Prg3",0
"Ssrp1","OK",0,115.350794261786,0.279914850077946,"Ssrp1",0
"Nup160","OK",0,37.5773963182615,0.0911454092655031,"Nup160",0
"Mtch2","OK",0,61.3069885648014,0.148746697916256,"Mtch2",0
"Ndufs3","OK",0,69.6295178176335,0.168947665119535,"Ndufs3",0
"Celf1","OK",0,40.8165347785204,0.0990090406673898,"Celf1",0
"Rapsn","OK",0,61.509542622869,0.14920027301603,"Rapsn",0
"Psmc3","OK",0,78.2177042077966,0.189784780677684,"Psmc3",0
"Spi1","OK",0,230.396897380066,0.559202958808302,"Spi1",0
"Madd","OK",0,52.0181337756435,0.12620193814484,"Madd",0
"Ckap5","OK",0,96.5997767653973,0.234420006844344,"Ckap5",0
"Dgkz","OK",0,39.0305349882126,0.0946746923025474,"Dgkz",0
"Chst1","OK",0,129.715087917453,0.314780745227392,"Chst1",0
"4631405J19Rik","OK",0,74.4922980647857,0.18040138681114,"4631405J19Rik",0
"Cd82","OK",0,81.3351682851766,0.197346822705085,"Cd82",0
"Api5","OK",0,44.6608430570667,0.10834238706399,"Api5",0
"B230118H07Rik","OK",0,41.3538951164302,0.100315897493354,"B230118H07Rik",0
"Rag1","OK",0,113.103822010104,0.267280854010172,"Rag1",0
"Prr5l","OK",0,54.1755324256687,0.129827740335754,"Prr5l",0
"Ldlrad3","OK",0,42.2908519693142,0.102571059655356,"Ldlrad3",0
"Apip","OK",0,49.2429224904522,0.11946577472273,"Apip",0
"Nat10","OK",0,38.1493387761845,0.0925353377202442,"Nat10",0
"Caprin1","OK",0,53.7667806742014,0.130432068963221,"Caprin1",0
"Lmo2","OK",0,164.305065404109,0.398690714626719,"Lmo2",0
"Cd59a","OK",0,102.183017817125,0.247961550751539,"Cd59a",0
"Eif3m","OK",0,119.069663819724,0.288878164151456,"Eif3m",0
"Rcn1","OK",0,49.5407618614258,0.120187945680635,"Rcn1",0
"Kif18a","OK",0,90.8271762169032,0.220382875061137,"Kif18a",0
"Ccdc34","OK",0,151.644931803535,0.368038307174613,"Ccdc34",0
"Nop10","OK",0,163.419173322008,0.396517453925333,"Nop10",0
"Emc4","OK",0,39.3631968413412,0.0954836138554877,"Emc4",0
"Emc7","OK",0,54.9596104500984,0.133339366421145,"Emc7",0
"Aven","OK",0,45.5747556965623,0.110561184228871,"Aven",0
"Arhgap11a","OK",0,110.51789750091,0.268198990379582,"Arhgap11a",0
"Rasgrp1","OK",0,71.2322558347624,0.165838245405153,"Rasgrp1",0
"Thbs1","OK",0,254.752463397207,0.618139121175211,"Thbs1",0
"Srp14","OK",0,73.7419648737068,0.178894407006922,"Srp14",0
"Bub1b","OK",0,208.722362546939,0.506577216000952,"Bub1b",0
"Plcb2","OK",0,51.1575641713594,0.124112405787305,"Plcb2",0
"Knstrn","OK",0,174.388258532428,0.423241601970764,"Knstrn",0
"Ivd","OK",0,40.6700619105864,0.0986542404672194,"Ivd",0
"Knl1","OK",0,226.676517517841,0.550165438686943,"Knl1",0
"Rad51","OK",0,193.17323599498,0.468837189773521,"Rad51",0
"Gchfr","OK",0,186.112438684719,0.451639133955699,"Gchfr",0
"Oip5","OK",0,82.4072062948298,0.199946952442851,"Oip5",0
"Nusap1","OK",0,270.947025834488,0.657593294303495,"Nusap1",0
"Rtf1","OK",0,45.5046384813086,0.110384369148832,"Rtf1",0
"Ehd4","OK",0,57.9060778752343,0.140494341308326,"Ehd4",0
"Capn3","OK",0,115.840897784278,0.280978775356061,"Capn3",0
"Snap23","OK",0,83.2609623650452,0.202039246087711,"Snap23",0
"Epb42","OK",0,90.6974011627222,0.219732646902735,"Epb42",0
"Pdia3","OK",0,128.09962113214,0.310846124189879,"Pdia3",0
"Serf2","OK",0,163.459658534776,0.396378905497917,"Serf2",0
"Hypk","OK",0,48.5926407799559,0.117885432155557,"Hypk",0
"Wdr76","OK",0,81.0041381690513,0.196562544284947,"Wdr76",0
"Eif3j1","OK",0,69.2850385903149,0.168111989203392,"Eif3j1",0
"B2m","OK",0,115.970985516046,0.281238786374398,"B2m",0
"Sord","OK",0,73.3805997286325,0.178055490508716,"Sord",0
"Slc28a2","OK",0,92.9868012179003,0.225626611988356,"Slc28a2",0
"Gatm","OK",0,194.726849069271,0.472616823492665,"Gatm",0
"AA467197","OK",0,210.829704145542,0.509406092979526,"AA467197",0
"Sqor","OK",0,112.438834446441,0.272821299527398,"Sqor",0
"Slc24a5","OK",0,49.3384094329427,0.11969390013975,"Slc24a5",0
"Myef2","OK",0,49.5709306910884,0.120256685026445,"Myef2",0
"Dut","OK",0,186.321432808588,0.452166749006409,"Dut",0
"Eid1","OK",0,47.6010364818537,0.115478480940767,"Eid1",0
"Dtwd1","OK",0,39.5198865079977,0.0958615164793277,"Dtwd1",0
"Atp8b4","OK",0,282.839290771559,0.686490766388871,"Atp8b4",0
"Hdc","OK",0,246.651219812297,0.59863973924429,"Hdc",0
"Usp50","OK",0,56.9082434507074,0.138072282127266,"Usp50",0
"Blvra","OK",0,54.4747154052782,0.132165638942084,"Blvra",0
"Ncaph","OK",0,138.34635098581,0.335736542571814,"Ncaph",0
"Itpripl1","OK",0,53.7519132195164,0.130398743498651,"Itpripl1",0
"Stard7","OK",0,39.2756323527131,0.0952710064064635,"Stard7",0
"Dusp2","OK",0,53.7628634339782,0.130436347320789,"Dusp2",0
"Kcnip3","OK",0,54.6618624399137,0.132548251230665,"Kcnip3",0
"Mrps5","OK",0,66.040430203986,0.16023912287084,"Mrps5",0
"1500011K16Rik","OK",0,51.1662870184582,0.124133720529508,"1500011K16Rik",0
"Bub1","OK",0,170.722811798917,0.414322081981164,"Bub1",0
"Gm14005","OK",0,59.5392298651403,0.144416220546874,"Gm14005",0
"Slc20a1","OK",0,43.463432610964,0.105433131255744,"Slc20a1",0
"Ckap2l","OK",0,204.235738292137,0.495667926481221,"Ckap2l",0
"Il1b","OK",0,189.575685632309,0.457960912974778,"Il1b",0
"Sirpa","OK",0,101.20750859703,0.245585136469432,"Sirpa",0
"Snrpb","OK",0,137.26935517499,0.333001267227628,"Snrpb",0
"Nop56","OK",0,107.986871653912,0.262033159775605,"Nop56",0
"Mrps26","OK",0,75.9795744461528,0.184360670412437,"Mrps26",0
"Ddrgk1","OK",0,53.5535969784378,0.129925949597308,"Ddrgk1",0
"Itpa","OK",0,52.9012167228345,0.128346103179465,"Itpa",0
"Atrn","OK",0,51.2683499115924,0.124377058717633,"Atrn",0
"Adam33","OK",0,105.867830547929,0.254308023688469,"Adam33",0
"Cenpb","OK",0,54.237507520104,0.131589035287475,"Cenpb",0
"Cdc25b","OK",0,119.445312049376,0.289834894031494,"Cdc25b",0
"Smox","OK",0,40.1302034275952,0.0973284654941861,"Smox",0
"Prnp","OK",0,44.0963911062113,0.106879323498872,"Prnp",0
"Rassf2","OK",0,72.1188243357209,0.174981017457982,"Rassf2",0
"Pcna","OK",0,140.265350334485,0.340414366055336,"Pcna",0
"Trmt6","OK",0,48.8123633740142,0.118420772398697,"Trmt6",0
"Mcm8","OK",0,57.7329646190332,0.140061816333822,"Mcm8",0
"Crls1","OK",0,40.4868261805822,0.0982108541973565,"Crls1",0
"Bmp2","OK",0,39.8097545679848,0.0762875994058274,"Bmp2",0
"Tmx4","OK",0,108.201826319459,0.262583518740083,"Tmx4",0
"Plcb1","OK",0,41.9895804238781,0.101760242745639,"Plcb1",0
"Plcb4","OK",0,48.5809993106623,0.117855316885606,"Plcb4",0
"Macrod2","OK",0,45.3558043472378,0.110019894184565,"Macrod2",0
"Snrpb2","OK",0,59.3648534028352,0.144032317491487,"Snrpb2",0
"Dstn","OK",0,150.104472684268,0.364295322703686,"Dstn",0
"Rrbp1","OK",0,52.6996141785016,0.127842978977305,"Rrbp1",0
"Snx5","OK",0,71.7396430702149,0.174062633455909,"Snx5",0
"Smim26","OK",0,41.1901218724408,0.0999182384178595,"Smim26",0
"Dtd1","OK",0,50.5487870472364,0.122634848355777,"Dtd1",0
"Naa20","OK",0,68.986382568637,0.167389111882588,"Naa20",0
"Xrn2","OK",0,40.3488164881375,0.0978712744610418,"Xrn2",0
"Cd93","OK",0,142.217930882867,0.345155535271451,"Cd93",0
"Nxt1","OK",0,86.6950361635243,0.210374412006682,"Nxt1",0
"Cst3","OK",0,171.457848570745,0.416055066879786,"Cst3",0
"Cst7","OK",0,184.709814432447,0.448296390821898,"Cst7",0
"Apmap","OK",0,39.1427709255749,0.0949458183310047,"Apmap",0
"Acss1","OK",0,60.4894658885561,0.146755761679215,"Acss1",0
"Gins1","OK",0,64.9970922149835,0.157698700312888,"Gins1",0
"Nsfl1c","OK",0,39.0174515572044,0.0946439975292113,"Nsfl1c",0
"Fkbp1a","OK",0,201.194329505406,0.488317415141098,"Fkbp1a",0
"Psmf1","OK",0,39.352458209271,0.0954551666255359,"Psmf1",0
"Sox12","OK",0,66.3840374717987,0.161061251678495,"Sox12",0
"H13","OK",0,74.0199831615252,0.179607646900482,"H13",0
"Mcts2","OK",0,49.8476167601448,0.120908632106945,"Mcts2",0
"Id1","OK",0,111.809560682475,0.271293953033004,"Id1",0
"Cox4i2","OK",0,45.4648917200437,0.110181475046334,"Cox4i2",0
"Bcl2l1","OK",0,56.3987395390466,0.136821272259814,"Bcl2l1",0
"Tpx2","OK",0,247.608347052718,0.600969953810009,"Tpx2",0
"Pdrg1","OK",0,47.4036497681127,0.11499762146777,"Pdrg1",0
"Hck","OK",0,157.679276142323,0.382542950571049,"Hck",0
"Nol4l","OK",0,51.1559190390604,0.124098538060083,"Nol4l",0
"Commd7","OK",0,56.6064581721502,0.137333429194923,"Commd7",0
"Mapre1","OK",0,62.4066369553856,0.151404523382566,"Mapre1",0
"E2f1","OK",0,111.959697256022,0.271701087875683,"E2f1",0
"Chmp4b","OK",0,44.616344069855,0.108227447009279,"Chmp4b",0
"Raly","OK",0,86.0197748905139,0.208704848862673,"Raly",0
"Eif2s2","OK",0,82.1591219168693,0.199317958432552,"Eif2s2",0
"Dynlrb1","OK",0,58.5069283738002,0.141942214694162,"Dynlrb1",0
"Trp53inp2","OK",0,39.5773471855488,0.0957297845299892,"Trp53inp2",0
"Acss2","OK",0,45.5046965902851,0.110382242452202,"Acss2",0
"Edem2","OK",0,100.246987582053,0.243274508949356,"Edem2",0
"Eif6","OK",0,80.0069178550323,0.194123732497012,"Eif6",0
"Nfs1","OK",0,46.8568131683092,0.113673818062398,"Nfs1",0
"Romo1","OK",0,88.9911038428317,0.215936584473617,"Romo1",0
"Rbm39","OK",0,65.0654239802725,0.157784473685448,"Rbm39",0
"Scand1","OK",0,57.7837241340641,0.140168576413963,"Scand1",0
"1110008F13Rik","OK",0,91.828850028464,0.22276710850815,"1110008F13Rik",0
"Samhd1","OK",0,38.8701263282479,0.0942857038645205,"Samhd1",0
"Rbl1","OK",0,58.9670688668582,0.143068733325301,"Rbl1",0
"Rpn2","OK",0,96.9888681961505,0.235342153371737,"Rpn2",0
"Src","OK",0,44.8425171318577,0.108550552194549,"Src",0
"Ctnnbl1","OK",0,40.6331105023423,0.0985657523872375,"Ctnnbl1",0
"Tgm2","OK",0,45.4019144496379,0.110087615276738,"Tgm2",0
"Lbp","OK",0,244.897065047742,0.594374008465981,"Lbp",0
"Ppp1r16b","OK",0,39.8815434219888,0.0960977394599628,"Ppp1r16b",0
"Fam83d","OK",0,106.83592829868,0.259064030490422,"Fam83d",0
"Top1","OK",0,45.3261218569411,0.109929336558657,"Top1",0
"Srsf6","OK",0,62.9700160764453,0.152758766224436,"Srsf6",0
"Mybl2","OK",0,150.873186184473,0.36614783140902,"Mybl2",0
"Oser1","OK",0,45.9842127266027,0.11155559445875,"Oser1",0
"Serinc3","OK",0,124.715472124431,0.302552230338259,"Serinc3",0
"Pkig","OK",0,85.8223477031942,0.208256743292506,"Pkig",0
"Ada","OK",0,38.0580274475471,0.0923111093342806,"Ada",0
"Ywhab","OK",0,55.9141560231835,0.135634126170683,"Ywhab",0
"Slpi","OK",0,274.778378327858,0.666898747212991,"Slpi",0
"Sdc4","OK",0,101.728314864736,0.245097463353428,"Sdc4",0
"Sys1","OK",0,41.7199789352122,0.10120186313068,"Sys1",0
"Ube2c","OK",0,268.126419191044,0.650759552895614,"Ube2c",0
"Pltp","OK",0,41.3341718835304,0.096476868717204,"Pltp",0
"Mmp9","OK",0,361.783295310497,0.876159388001066,"Mmp9",0
"Cd40","OK",0,42.6558983915873,0.0985258039412413,"Cd40",0
"Slc35c2","OK",0,55.7880965709542,0.135353578359112,"Slc35c2",0
"Ncoa3","OK",0,101.014010339277,0.245131027891011,"Ncoa3",0
"Cse1l","OK",0,60.7149828592182,0.147313517047326,"Cse1l",0
"Ddx27","OK",0,75.4787113121798,0.183146578204072,"Ddx27",0
"Cebpb","OK",0,219.161091636059,0.531924602291674,"Cebpb",0
"Ripor3","OK",0,45.13836791441,0.109412071815026,"Ripor3",0
"Kcng1","OK",0,89.7486644409782,0.217463432983997,"Kcng1",0
"Pfdn4","OK",0,60.8249215754603,0.147579981242959,"Pfdn4",0
"Aurka","OK",0,181.154921390078,0.439642337009484,"Aurka",0
"Rae1","OK",0,46.9634067246705,0.113928775783924,"Rae1",0
"Rbm38","OK",0,59.1385413570138,0.143484838836234,"Rbm38",0
"Npepl1","OK",0,50.737510532343,0.123092726219432,"Npepl1",0
"Gnas","OK",0,123.213717797769,0.298831970499317,"Gnas",0
"Ctsz","OK",0,138.16328410366,0.335304635053813,"Ctsz",0
"Tubb1","OK",0,37.7284723778894,0.090706830672781,"Tubb1",0
"Atp5e","OK",0,182.741782440555,0.443196357543949,"Atp5e",0
"Prelid3b","OK",0,69.2994800774598,0.16815099108324,"Prelid3b",0
"Fam217b","OK",0,56.9746633472179,0.138213903923074,"Fam217b",0
"Psma7","OK",0,124.874190165111,0.302937880545555,"Psma7",0
"Adrm1","OK",0,47.1252675533841,0.114325132440236,"Adrm1",0
"Rps21","OK",0,219.143605995759,0.53080629418875,"Rps21",0
"Ppdpf","OK",0,43.8526439131237,0.106379770795159,"Ppdpf",0
"Zbtb46","OK",0,101.387371701238,0.245806962192309,"Zbtb46",0
"Rgs19","OK",0,88.5994338188041,0.215000789214674,"Rgs19",0
"Polr3k","OK",0,58.4581057698219,0.141832391865283,"Polr3k",0
"Plp2","OK",0,86.6499019550612,0.210247837659385,"Plp2",0
"Timm17b","OK",0,40.9095780872037,0.099235257331359,"Timm17b",0
"Gata1","OK",0,199.433746788851,0.484042538027263,"Gata1",0
"Suv39h1","OK",0,58.9327219806855,0.142985520474276,"Suv39h1",0
"Rbm3","OK",0,144.488378935886,0.350418391452612,"Rbm3",0
"Ebp","OK",0,57.5260570223864,0.139569820982073,"Ebp",0
"Slc38a5","OK",0,254.677361006431,0.618020024960796,"Slc38a5",0
"Xk","OK",0,43.1582078270415,0.104688016997442,"Xk",0
"Cybb","OK",0,244.954520847012,0.594224147146036,"Cybb",0
"Mid1ip1","OK",0,47.2427695903628,0.114610319892965,"Mid1ip1",0
"Atp6ap2","OK",0,110.296600118024,0.267666294250746,"Atp6ap2",0
"Gpr34","OK",0,92.6252402968434,0.223492707270518,"Gpr34",0
"Maoa","OK",0,44.0740352920901,0.106891502955217,"Maoa",0
"Ndufb11","OK",0,75.2841951041003,0.182633468317281,"Ndufb11",0
"Cfp","OK",0,144.480280286813,0.350554965605668,"Cfp",0
"Uxt","OK",0,38.3996927902519,0.0931444238978228,"Uxt",0
"Il13ra1","OK",0,132.512279463352,0.319276316672002,"Il13ra1",0
"Slc25a5","OK",0,160.017025834078,0.388163038062224,"Slc25a5",0
"Ube2a","OK",0,72.6713103217021,0.176332311366521,"Ube2a",0
"Sept6","OK",0,68.0003062580801,0.164996903649394,"Sept6",0
"Rpl39","OK",0,248.793147887356,0.602800011672004,"Rpl39",0
"Upf3b","OK",0,37.6004548134884,0.0912027634220165,"Upf3b",0
"Ndufa1","OK",0,80.7411190822401,0.195906713220768,"Ndufa1",0
"Lamp2","OK",0,38.0295085866691,0.0922445634250332,"Lamp2",0
"Mcts1","OK",0,61.9286528409896,0.150257818090165,"Mcts1",0
"C1galt1c1","OK",0,61.7854068602492,0.149901135005045,"C1galt1c1",0
"Gria3","OK",0,205.508363965192,0.498750106701486,"Gria3",0
"Ocrl","OK",0,41.4763060143203,0.100612517261127,"Ocrl",0
"Sash3","OK",0,37.9568173808423,0.0920692792244796,"Sash3",0
"Utp14a","OK",0,48.2543439302173,0.117065505251931,"Utp14a",0
"Aifm1","OK",0,60.0460563730062,0.145689650669123,"Aifm1",0
"Rbmx2","OK",0,38.1253865233181,0.0924770215463611,"Rbmx2",0
"Stk26","OK",0,54.1695196725317,0.13142469857578,"Stk26",0
"Hs6st2","OK",0,80.9198945633803,0.193212187755536,"Hs6st2",0
"Gpc3","OK",0,51.6569662973471,0.125285713513474,"Gpc3",0
"Hprt","OK",0,93.7926426645136,0.227584649486091,"Hprt",0
"Fhl1","OK",0,48.6830848572391,0.117871346275418,"Fhl1",0
"Arhgef6","OK",0,70.4255749575828,0.170883369033614,"Arhgef6",0
"Hmgb3","OK",0,146.311417552457,0.355069272144949,"Hmgb3",0
"Vma21","OK",0,46.2719820351914,0.112254131499919,"Vma21",0
"Cetn2","OK",0,45.8186811796592,0.111151957562788,"Cetn2",0
"Bcap31","OK",0,39.3477159743239,0.0954350609483732,"Bcap31",0
"Idh3g","OK",0,53.8450557364599,0.130627258686376,"Idh3g",0
"Ssr4","OK",0,152.907230401817,0.370944995386969,"Ssr4",0
"L1cam","OK",0,132.405891736804,0.319233585366425,"L1cam",0
"Naa10","OK",0,64.928911350976,0.157535353142275,"Naa10",0
"Flna","OK",0,72.4189295419644,0.175723051763026,"Flna",0
"Rpl10","OK",0,219.95086135746,0.532943168047441,"Rpl10",0
"Lage3","OK",0,65.8180394064061,0.159694983096511,"Lage3",0
"Ubl4a","OK",0,61.9336614405343,0.150270994454758,"Ubl4a",0
"G6pdx","OK",0,55.5427629883859,0.134753490300759,"G6pdx",0
"Dkc1","OK",0,99.0531262025643,0.240357337907702,"Dkc1",0
"Mpp1","OK",0,76.0903139538256,0.184635345496296,"Mpp1",0
"Fundc2","OK",0,86.5094398569984,0.209906326271987,"Fundc2",0
"Vbp1","OK",0,38.7145683350012,0.0939067728408645,"Vbp1",0
"Pola1","OK",0,108.08613200452,0.262302182786236,"Pola1",0
"Pcyt1b","OK",0,74.1271802140656,0.179828909423222,"Pcyt1b",0
"Eif2s3x","OK",0,42.6080374155502,0.103360087030671,"Eif2s3x",0
"Las1l","OK",0,44.08933010417,0.106955795518894,"Las1l",0
"Msn","OK",0,56.5318495878595,0.13715084736561,"Msn",0
"F630028O10Rik","OK",0,196.037064499125,0.475793996188451,"F630028O10Rik",0
"Ophn1","OK",0,59.8206489758064,0.144999392573874,"Ophn1",0
"Pdzd11","OK",0,40.5512037389417,0.0983670848897498,"Pdzd11",0
"Kif4","OK",0,175.01555516395,0.424730101988382,"Kif4",0
"Gdpd2","OK",0,49.9547341286191,0.102533977581737,"Gdpd2",0
"Dlg3","OK",0,37.8283247045946,0.0917345846756919,"Dlg3",0
"Il2rg","OK",0,38.6054110868418,0.0936367038188848,"Il2rg",0
"Nono","OK",0,57.1029407778001,0.138517738385242,"Nono",0
"Ogt","OK",0,117.802591417491,0.28586668361722,"Ogt",0
"Cxcr3","OK",0,76.8593372145424,0.181266025195977,"Cxcr3",0
"Nhsl2","OK",0,66.0998254970663,0.160325986005411,"Nhsl2",0
"Pin4","OK",0,53.0085753516526,0.12860477454768,"Pin4",0
"Ercc6l","OK",0,83.8468776898941,0.203450566856754,"Ercc6l",0
"Rps4x","OK",0,250.965772290547,0.607897912772615,"Rps4x",0
"Pbdc1","OK",0,72.5564166085986,0.176056505053704,"Pbdc1",0
"Atrx","OK",0,42.6728903557489,0.103503309536589,"Atrx",0
"Magt1","OK",0,69.0972613749712,0.167658578695509,"Magt1",0
"Cox7b","OK",0,125.648136011757,0.304851033887137,"Cox7b",0
"Tlr13","OK",0,67.0725428464875,0.161208420462698,"Tlr13",0
"Pgk1","OK",0,114.587362334796,0.278049322090818,"Pgk1",0
"P2ry10","OK",0,70.9222762524876,0.170916094178919,"P2ry10",0
"Hmgn5","OK",0,78.9324605886829,0.191529235440634,"Hmgn5",0
"Sh3bgrl","OK",0,48.2569259562751,0.117066506068338,"Sh3bgrl",0
"Diaph2","OK",0,70.189939180088,0.170289159656966,"Diaph2",0
"Cenpi","OK",0,81.2369148925394,0.197097195430601,"Cenpi",0
"Timm8a1","OK",0,137.580113967163,0.333888937525851,"Timm8a1",0
"Btk","OK",0,67.3279057060325,0.163364521996956,"Btk",0
"Rpl36a","OK",0,252.705018304928,0.612579339482902,"Rpl36a",0
"Gla","OK",0,52.3918254653753,0.127092928078348,"Gla",0
"Armcx3","OK",0,38.9987112499828,0.0945972020198688,"Armcx3",0
"Bex4","OK",0,85.7897024653157,0.208125859846007,"Bex4",0
"Tceal8","OK",0,52.6890703456686,0.127830834546347,"Tceal8",0
"Tceal9","OK",0,72.2845876500063,0.175394364615626,"Tceal9",0
"Bex3","OK",0,90.3566955291136,0.219255989633303,"Bex3",0
"Morf4l2","OK",0,76.0378894110831,0.184499281781386,"Morf4l2",0
"Prps1","OK",0,61.8598309325454,0.150092543722913,"Prps1",0
"Tsc22d3","OK",0,47.8363684543296,0.116050809147565,"Tsc22d3",0
"Ammecr1","OK",0,74.9909378976124,0.181960975443633,"Ammecr1",0
"Chrdl1","OK",0,52.0994351239862,0.108724672189144,"Chrdl1",0
"Alas2","OK",0,45.2748452459074,0.107825312132021,"Alas2",0
"Hsd17b10","OK",0,58.712250922721,0.142443933247112,"Hsd17b10",0
"Smc1a","OK",0,78.3114092002911,0.190005989457196,"Smc1a",0
"Sat1","OK",0,76.0023757971161,0.184420952461426,"Sat1",0
"Prdx4","OK",0,156.276475715812,0.379278078744984,"Prdx4",0
"Sms","OK",0,71.4351869658282,0.173329563521761,"Sms",0
"Eif1ax","OK",0,91.6041717465716,0.222269433610104,"Eif1ax",0
"Pdha1","OK",0,64.0706844811005,0.1554576986432,"Pdha1",0
"Reps2","OK",0,83.7951107257885,0.203232030684123,"Reps2",0
"Rbbp7","OK",0,122.214899972422,0.296585592827076,"Rbbp7",0
